0°,15°,30°,45°,60°,75°,90°,105°,120°,135°,150°,165°,180°,195°,210°,225°,240°,255°,270°,285°,300°,315°,330°,345°,360°,clasificacion
20.70132325141777,23.742281033396345,26.327662255828606,27.995589161940767,27.069313169502205,13.520478890989288,22.84625078764965,35.86200378071834,46.42848141146818,42.81474480151229,50.81852551984877,46.49464398235665,22.16698172652804,3.8449905482041586,1.7265280403276622,31.804032766225582,13.534971644612476,31.352236925015752,25.557025834908632,26.766225582860745,20.688720856962824,10.007561436672967,10.045998739760554,18.185255198487713,21.02646502835539,valle
19.627599243856334,15.99054820415879,15.015752993068682,26.919344675488343,30.518588531821045,42.37240075614367,40.927536231884055,46.59546313799622,43.67044738500315,43.27788279773157,39.74543163201008,33.544423440453684,28.113421550094518,27.816005040957783,28.202898550724637,34.061121613106494,37.85444234404537,44.10207939508506,45.35223692501575,43.205419029615626,47.28292375551355,45.765595463138,42.22306238185255,33.00567107750473,27.1531190926276,valle
44.95148078134846,42.992438563327035,47.178323881537494,51.50346565847511,55.87271581600504,57.694391934467546,55.94770006301197,56.594202898550726,49.95778197857593,48.74354127284184,45.12854442344045,49.657214870825456,43.81537492123503,44.80970384373031,48.083175803402646,49.20604914933838,49.241965973534974,49.22873345935728,51.98550724637681,54.82356647763075,54.48015122873346,59.91304347826087,58.95778197857593,54.09136735979836,45.05797101449275,valle
33.433522369250156,39.38941398865784,45.104599873976056,48.965343415248896,48.99369880277253,48.40768746061752,47.77063642091998,47.455576559546316,49.076874606175174,44.0119722747322,36.965343415248896,34.55324511657215,29.455576559546312,34.316950220541905,41.70258349086326,44.08947700063012,46.954001260239444,53.22243226212981,52.73597983616887,40.460617517328295,47.39886578449905,37.337114051669815,37.43037177063642,34.74102079395085,30.187145557655956,valle
21.21361058601134,23.36672967863894,31.54820415879017,43.384373030875864,50.96345305608065,52.965973534971646,55.78323881537492,45.35223692501575,36.911783238815374,30.501575299306868,32.87838689350977,27.982986767485823,18.907372400756145,29.626339004410838,47.32955261499685,55.33081285444234,58.13232514177694,52.8468809073724,44.25141776937618,34.41902961562697,24.807813484562068,20.342155009451798,18.117202268431,20.87775677378702,22.210459987397606,valle
59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,ladera
43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,ladera
35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,ladera
24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,ladera
22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,ladera
26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,ladera
28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,ladera
29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,ladera
32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,ladera
38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,ladera
46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,ladera
53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,ladera
59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,ladera
65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,ladera
66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,ladera
67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,ladera
70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,ladera
76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,ladera
78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,ladera
77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,ladera
75.8122243226213,71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,ladera
71.23314429741652,69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,ladera
69.75614366729678,68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,ladera
68.72778827977315,62.75047258979206,59.53308128544423,43.00693131695022,35.59609325771897,24.09073724007561,22.339634530560808,26.182104599873977,28.71077504725898,29.30434782608696,32.65343415248897,38.69628229363579,46.77126654064272,53.90989287964713,59.69313169502205,65.37744171392565,66.87964713295526,67.44864524259609,70.99180844360428,76.31253938248267,78.41587901701324,77.81978575929426,75.8122243226213,71.23314429741652,69.75614366729678,ladera
12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,ladera
24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,ladera
32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,ladera
36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,ladera
39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,ladera
44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,ladera
47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,ladera
51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,ladera
59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,ladera
57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,ladera
59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,ladera
66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,ladera
67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,ladera
71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,ladera
74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,ladera
73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,ladera
67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,ladera
58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,ladera
46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,ladera
36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,ladera
28.223062381852557,21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,ladera
21.5645872715816,14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,ladera
14.86326402016383,12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,ladera
12.756773787019531,14.094517958412098,12.829237555135476,24.25015752993069,32.06364209199748,36.97983616887208,39.00063011972275,44.62381852551985,47.9294265910523,51.50976685570259,59.30434782608695,57.48393194706994,59.77693761814745,66.52488972904852,67.86137366099558,71.7977315689981,74.19722747321991,73.64146187775677,67.58223062381853,58.10081915563957,46.9773156899811,36.46502835538752,28.223062381852557,21.5645872715816,14.86326402016383,ladera
46.64461247637051,36.1758034026465,28.00504095778198,24.82167611846251,25.47321991178324,30.69880277252678,29.088216761184626,25.9880277252678,22.78323881537492,21.08695652173913,16.86767485822306,23.097038437303087,22.449905482041583,28.720856962822936,33.99495904221802,37.80592312539383,39.39193446754884,50.694391934467546,61.029615626969125,69.3755513547574,73.9294265910523,72.73976055450535,66.91430371770636,56.90737240075615,52.62066792690612,ladera
36.1758034026465,28.00504095778198,24.82167611846251,25.47321991178324,30.69880277252678,29.088216761184626,25.9880277252678,22.78323881537492,21.08695652173913,16.86767485822306,23.097038437303087,22.449905482041583,28.720856962822936,33.99495904221802,37.80592312539383,39.39193446754884,50.694391934467546,61.029615626969125,69.3755513547574,73.9294265910523,72.73976055450535,66.91430371770636,56.90737240075615,52.62066792690612,46.64461247637051,ladera
28.00504095778198,24.82167611846251,25.47321991178324,30.69880277252678,29.088216761184626,25.9880277252678,22.78323881537492,21.08695652173913,16.86767485822306,23.097038437303087,22.449905482041583,28.720856962822936,33.99495904221802,37.80592312539383,39.39193446754884,50.694391934467546,61.029615626969125,69.3755513547574,73.9294265910523,72.73976055450535,66.91430371770636,56.90737240075615,52.62066792690612,46.64461247637051,36.1758034026465,ladera
24.82167611846251,25.47321991178324,30.69880277252678,29.088216761184626,25.9880277252678,22.78323881537492,21.08695652173913,16.86767485822306,23.097038437303087,22.449905482041583,28.720856962822936,33.99495904221802,37.80592312539383,39.39193446754884,50.694391934467546,61.029615626969125,69.3755513547574,73.9294265910523,72.73976055450535,66.91430371770636,56.90737240075615,52.62066792690612,46.64461247637051,36.1758034026465,28.00504095778198,ladera
